geo,time,GOOGLE_IMPS,LINKEDIN_IMPS,LINKEDINABM_IMPS,DISPLAYABM_IMPS,VIDEOABM_IMPS,AUDIO_IMPS,DISPLAY_IMPS,VIDEO_IMPS,TEADS_IMPS,YOUTUBE_IMPS,CLICKS_GOOGLE,CLICKS_LINKEDIN,CLICKS_LINKEDIN_ABM,CLICKS_ABM_DISPLAY,CLICKS_ABM_VIDEO,CLICKS_AUDIO,CLICKS_DISPLAY,CLICKS_VIDEO,CLICKS_TEADS,CLICKS_YOUTUBE,GOOGLE_SPEND,LINKEDIN_SPEND,LINKEDINABM_SPEND,DISPLAYABM_SPEND,VIDEOABM_SPEND,AUDIO_SPEND,DISPLAY_SPEND,VIDEO_SPEND,TEADS_SPEND,YOUTUBE_SPEND,TOTAL_SPEND,MONTH,TOTAL_IMPS,TOTAL_IMPS_DAY,SAME_DAY_ENTRIES,CONVERSIONS_DAY,conversions,REV_PER_CONVERSION
North America,2025-02-13,5978,3696,0,7672,7445,0,83529,35950,17046,19381,477,16,0,10,6,0,66,20,27,36,2362.2,158.47,0,658.5,43.9,0,768.25,43.9,339.54,387.62,4762.38,2025-02,180697,324088,0,91,51,87.19
North America,2025-02-14,1875,6553,0,12150,7720,0,80303,30855,41265,45223,364,23,0,7,7,0,93,33,63,106,1146.86,188.07,0,658.5,43.9,0,746.3,43.9,820.9,904.46,4552.89,2025-02,225944,375903,0,104,63,87.19
North America,2025-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-02-16,5418,3797,0,6333,6569,0,81173,32262,27486,25135,558,17,0,5,9,0,68,23,50,57,2799.27,169.4,0,658.5,43.9,0,746.3,43.9,547.84,502.7,5511.81,2025-02,188173,330566,0,67,38,87.19
North America,2025-02-17,1735,5613,0,11360,6669,0,89041,32815,27087,38519,319,18,0,8,5,0,112,41,35,66,1003.76,150.09,0,658.5,43.9,0,746.3,43.9,540.16,770.38,3956.99,2025-02,212839,364638,0,74,43,87.19
North America,2025-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-02-19,5211,4209,0,5698,6942,0,80738,31327,24293,33886,531,23,0,4,7,0,46,23,47,68,2357.02,209.66,0,658.5,43.9,0,746.3,43.9,483.78,677.72,5220.78,2025-02,192304,335213,0,85,49,87.19
North America,2025-02-20,1172,3549,0,11304,6471,0,89080,31392,25036,31572,278,15,0,4,13,0,105,49,34,86,831.22,138.14,0,658.5,43.9,0,768.25,43.9,498.92,631.44,3614.27,2025-02,199576,334277,0,100,60,87.19
North America,2025-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-02-22,5820,7262,0,5339,7536,0,76737,31107,22318,34669,532,26,0,9,8,0,68,22,29,51,2395.61,243.2,0,702.4,43.9,0,768.25,43.9,445.02,693.38,5335.66,2025-02,190788,335000,0,73,42,87.19
North America,2025-02-23,891,2019,0,10663,7437,0,75567,33586,22160,32508,203,9,0,9,9,0,110,28,36,71,606.97,72.42,0,614.6,43.9,0,768.25,43.9,441.52,650.16,3241.72,2025-02,184831,313723,0,78,46,87.19
North America,2025-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-02-25,7389,4853,0,8947,10473,0,75868,25098,24608,34356,903,29,0,10,10,0,74,19,48,62,4205.92,273.74,0,987.75,65.85,0,790.2,43.9,490.98,687.12,7545.46,2025-02,191592,326989,0,131,77,87.19
North America,2025-02-26,1390,2827,0,3632,2234,0,95921,32981,22505,33425,338,10,0,5,1,0,115,33,30,76,1010.62,73.2,0,329.25,21.95,0,724.35,43.9,448.48,668.5,3320.25,2025-02,194915,314824,0,114,71,87.19
North America,2025-02-27,3700,812,0,860,0,0,0,0,0,0,309,8,0,1,0,0,0,0,0,0,1663.35,90.44,0,109.75,0.0,0,0.0,0.0,0.0,0.0,1863.54,2025-02,5372,23100,0,77,18,87.19
North America,2025-02-28,2696,6406,0,9144,10430,0,153641,27294,21520,34336,498,16,0,5,10,0,148,24,47,53,2099.82,149.96,0,878.0,65.85,0,1009.7,43.9,429.12,686.72,5363.07,2025-02,265467,414184,0,71,46,87.19
North America,2025-03-01,1395,1373,0,3170,2322,0,23434,31121,21692,32928,287,8,0,1,2,0,30,48,41,64,858.13,67.28,0,329.25,21.95,0,439.0,43.9,432.54,658.56,2850.61,2025-03,117435,196886,0,72,43,87.19
North America,2025-03-02,3624,1622,0,3431,0,0,0,0,0,0,348,8,0,1,0,0,0,0,0,0,1819.38,79.61,0,263.4,0.0,0,0.0,0.0,0.0,0.0,2162.39,2025-03,8677,27111,0,97,31,87.19
North America,2025-03-03,2188,4431,0,9877,12836,0,145803,34719,23313,34196,345,20,0,5,17,0,132,27,33,62,1525.8,178.98,0,724.35,65.85,0,1097.5,43.9,464.74,683.92,4785.04,2025-03,267363,420091,0,111,71,87.19
North America,2025-03-04,1329,1597,0,4129,2277,0,23047,32095,23989,30458,233,8,0,4,2,0,23,58,37,68,696.67,62.92,0,329.25,21.95,0,417.05,43.9,477.96,609.16,2658.86,2025-03,118921,202892,0,79,46,87.19
North America,2025-03-05,3823,1754,0,4142,3681,0,369,0,0,0,274,9,0,3,1,0,0,0,0,0,1437.8,85.5,0,329.25,21.95,0,21.95,0.0,0.0,0.0,1896.45,2025-03,13769,34376,0,83,33,87.19
North America,2025-03-06,3500,3953,0,8918,5989,0,126600,41078,34278,54122,540,17,0,9,7,0,117,69,48,87,2076.6,153.95,0,658.5,43.9,0,1119.45,65.85,682.76,1082.44,5883.45,2025-03,278438,536385,0,107,56,87.19
North America,2025-03-07,0,2242,0,3508,1643,0,8023,3008,10927,15123,0,9,0,3,3,0,10,4,13,32,0.0,81.14,0,329.25,43.9,0,307.3,21.95,217.76,302.46,1303.76,2025-03,44474,76482,0,58,34,87.19
North America,2025-03-08,3676,2289,0,2467,5305,0,58952,0,0,0,236,9,0,3,2,0,41,0,0,0,1222.97,96.33,0,329.25,21.95,0,263.4,0.0,0.0,0.0,1933.9,2025-03,72689,140649,0,74,38,87.19
North America,2025-03-09,3983,7416,0,8422,1486,0,93138,11943,48845,61760,596,34,0,8,1,0,104,30,72,99,2145.79,282.0,0,658.5,65.85,0,899.95,65.85,973.14,1235.2,6326.28,2025-03,236993,403540,0,88,52,87.19
North America,2025-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-03-11,8338,8356,0,7314,3,0,165917,10328,43148,58954,808,35,0,4,0,0,152,4,55,123,3289.39,296.14,0,219.5,43.9,0,1097.5,21.95,859.76,1179.08,7007.22,2025-03,302358,552164,0,86,47,87.19
North America,2025-03-12,4633,1007,0,2174,1,0,58561,0,15037,19946,351,5,0,1,0,0,32,0,28,35,1777.54,54.72,0,21.95,21.95,0,285.35,21.95,299.98,398.92,2882.36,2025-03,101359,198410,0,91,46,87.19
North America,2025-03-13,4537,2594,0,9072,0,0,104351,12597,26239,39334,579,19,0,3,0,0,135,20,39,75,2042.46,157.2,0,197.55,0.0,0,570.7,21.95,523.02,786.68,4299.56,2025-03,198724,355669,0,98,55,87.19
North America,2025-03-14,9164,2626,0,3711,0,0,159523,11578,42868,59546,1173,15,0,4,0,0,181,18,64,106,5134.91,115.59,0,197.55,0.0,0,856.05,43.9,854.72,1190.92,8393.64,2025-03,289016,516980,0,103,58,87.19
North America,2025-03-15,6911,0,0,3766,1,0,153511,0,32390,52654,970,0,0,0,0,0,137,0,62,103,4269.44,0.0,0,197.55,21.95,0,636.55,0.0,645.98,1053.08,6824.55,2025-03,249233,435690,0,123,70,87.19
North America,2025-03-16,3678,7351,0,1926,0,0,81628,11299,20157,28055,278,20,0,0,0,0,60,16,25,57,1455.48,215.27,0,21.95,0.0,0,439.0,21.95,401.62,561.1,3116.37,2025-03,154094,282746,0,91,50,87.19
North America,2025-03-17,3162,18408,0,9728,0,0,109824,11522,25088,44012,568,80,0,5,0,0,123,15,32,92,2261.12,648.98,0,197.55,0.0,0,592.65,21.95,499.28,880.24,5101.77,2025-03,221744,364170,0,91,55,87.19
North America,2025-03-18,8250,16824,0,10907,0,0,179719,1,32631,52371,1012,83,0,5,0,0,169,1,45,123,4253.84,729.31,0,197.55,0.0,0,812.15,43.9,649.44,1047.42,7733.61,2025-03,300703,545334,0,85,47,87.19
North America,2025-03-19,4042,3771,0,2,0,0,1467,11446,7187,11269,337,18,0,0,0,0,2,11,7,15,1799.1,196.27,0,43.9,0.0,0,65.85,21.95,143.2,225.38,2495.65,2025-03,39184,67038,0,60,35,87.19
North America,2025-03-20,2848,9948,0,9198,1021,0,163001,17910,36160,47138,467,36,0,4,2,0,143,34,36,85,1967.08,318.53,0,921.9,65.85,0,1163.35,65.85,719.8,942.76,6165.12,2025-03,287224,502359,0,140,80,87.19
North America,2025-03-21,1473,6904,0,1098,164,0,22930,11826,7295,19593,272,31,0,1,0,0,29,5,10,32,813.28,216.02,0,219.5,21.95,0,373.15,43.9,145.24,391.86,2224.9,2025-03,71283,114212,0,129,81,87.19
North America,2025-03-22,3365,4788,0,2750,3327,0,86,0,0,0,226,19,0,4,4,0,0,0,0,0,1208.2,191.33,0,329.25,21.95,0,21.95,0.0,0.0,0.0,1772.68,2025-03,14316,45849,0,108,34,87.19
North America,2025-03-23,2622,8248,0,10021,9183,0,161921,53919,21241,34472,491,32,0,11,7,0,136,60,23,75,2098.39,284.0,0,658.5,43.9,0,1053.6,43.9,422.96,689.44,5294.69,2025-03,301627,553059,0,79,43,87.19
North America,2025-03-24,1322,7220,0,1804,1366,0,21414,67966,21326,38570,268,31,0,4,4,0,29,74,38,74,801.32,211.66,0,219.5,21.95,0,570.7,43.9,424.46,771.4,3064.89,2025-03,160988,365445,0,64,28,87.19
North America,2025-03-25,2786,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,862.16,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,862.16,2025-03,2786,14502,0,95,18,87.19
North America,2025-03-26,2992,11941,0,6598,6658,0,90390,51252,21548,33625,465,51,0,10,9,0,84,48,34,68,2026.2,470.57,0,724.35,43.9,0,768.25,43.9,429.24,672.5,5178.91,2025-03,225004,486147,0,90,42,87.19
North America,2025-03-27,1361,5551,0,9181,7728,0,97151,60607,21307,49718,218,22,0,8,10,0,126,48,17,114,651.82,200.28,0,482.9,43.9,0,878.0,43.9,424.22,994.36,3719.38,2025-03,252604,541546,0,121,56,87.19
North America,2025-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-03-29,2868,2631,0,3194,3793,0,70532,0,0,0,166,14,0,1,2,0,42,0,0,0,843.81,140.22,0,329.25,21.95,0,307.3,0.0,0.0,0.0,1642.53,2025-03,83018,158754,0,145,76,87.19
North America,2025-03-30,4154,6021,0,9215,8794,0,104225,49404,21170,33506,720,28,0,11,20,0,121,49,35,81,3118.8,263.35,0,658.5,43.9,0,790.2,43.9,422.26,670.12,6011.03,2025-03,236489,443577,0,132,70,87.19
North America,2025-03-31,2278,2032,0,1858,1299,0,20163,58502,21260,52956,342,17,0,1,3,0,21,72,28,108,1022.58,144.06,0,219.5,21.95,0,570.7,43.9,423.32,1059.12,3505.13,2025-03,160348,373799,0,144,62,87.19
North America,2025-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-04-02,5966,3866,0,5272,5427,0,88839,31031,14225,23155,858,22,0,9,4,0,81,12,18,32,4325.89,221.26,0,658.5,43.9,0,658.5,21.95,283.4,463.1,6676.5,2025-04,177781,342664,0,97,50,87.19
North America,2025-04-03,3719,5686,0,9642,7434,0,102256,57263,17448,32003,532,32,0,7,10,0,100,40,30,59,1678.88,279.71,0,548.75,43.9,0,856.05,43.9,347.24,640.06,4438.49,2025-04,235451,495028,0,38,18,87.19
North America,2025-04-04,0,0,0,0,0,0,534,23906,6060,32858,0,0,0,0,0,0,3,14,5,67,0.0,0.0,0,0.0,0.0,0,87.8,21.95,120.9,657.16,887.81,2025-04,63358,111677,0,46,26,87.19
North America,2025-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-04-10,1879,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,909.15,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,909.15,2025-04,1879,9871,0,97,18,87.19
North America,2025-04-11,561,3655,0,3256,0,0,0,0,0,0,26,18,0,1,0,0,0,0,0,0,114.92,178.22,0,109.75,0.0,0,0.0,0.0,0.0,0.0,402.89,2025-04,7472,15001,0,113,56,87.19
North America,2025-04-12,0,0,0,2872,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0,175.6,0.0,0,0.0,0.0,0.0,0.0,175.6,2025-04,2872,3046,0,134,126,87.19
North America,2025-04-13,0,0,0,256,5270,0,17718,0,0,0,0,0,0,0,5,0,12,0,0,0,0.0,0.0,0,43.9,21.95,0,87.8,0.0,0.0,0.0,153.65,2025-04,23244,38307,0,134,81,87.19
North America,2025-04-14,0,0,0,0,0,0,43533,0,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0,0.0,0.0,0,197.55,0.0,0.0,0.0,197.55,2025-04,43533,79481,0,227,124,87.19
North America,2025-04-15,428,0,0,0,0,0,867,25378,13141,22966,113,0,0,0,0,0,0,22,25,41,558.22,0.0,0,0.0,0.0,0,109.75,21.95,261.22,459.32,1410.46,2025-04,62780,112618,0,167,93,87.19
North America,2025-04-16,459,2568,0,639,0,0,0,0,0,0,65,13,0,1,0,0,0,0,0,0,291.85,129.22,0,87.8,0.0,0,0.0,0.0,0.0,0.0,508.87,2025-04,3666,10273,0,14,5,87.19
North America,2025-04-17,1098,3784,0,1858,2469,0,19667,31064,4824,10072,128,18,0,2,3,0,20,9,7,10,440.32,157.12,0,241.45,21.95,0,351.2,21.95,96.2,201.44,1531.63,2025-04,74836,195663,0,53,20,87.19
North America,2025-04-18,0,0,0,7461,5370,0,84178,0,0,0,0,0,0,8,9,0,87,0,0,0,0.0,0.0,0,329.25,21.95,0,351.2,0.0,0.0,0.0,702.4,2025-04,97009,155372,0,27,17,87.19
North America,2025-04-19,0,0,0,0,0,0,72,30279,12867,3596,0,0,0,0,0,0,0,19,17,4,0.0,0.0,0,0.0,0.0,0,43.9,21.95,256.16,71.92,393.93,2025-04,46814,153308,0,16,5,87.19
North America,2025-04-20,1128,0,0,0,0,0,0,0,0,17561,146,0,0,0,0,0,0,0,0,35,436.54,0.0,0,0.0,0.0,0,0.0,0.0,0.0,351.22,787.76,2025-04,18689,20369,0,26,24,87.19
North America,2025-04-21,0,2281,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0.0,124.28,0,0.0,0.0,0,0.0,0.0,0.0,0.0,124.28,2025-04,2281,6535,0,90,31,87.19
North America,2025-04-22,0,2104,0,2070,1532,0,19210,27711,6697,33015,0,7,0,1,2,0,28,10,7,75,0.0,57.78,0,219.5,21.95,0,482.9,21.95,133.36,660.3,1597.74,2025-04,92339,198820,0,140,65,87.19
North America,2025-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-04-25,1338,3622,0,4081,0,0,0,0,0,0,115,18,0,6,0,0,0,0,0,0,602.04,189.05,0,153.65,0.0,0,0.0,0.0,0.0,0.0,944.74,2025-04,9041,27227,0,237,79,87.19
North America,2025-04-26,682,1949,0,1271,4478,0,50399,31073,17381,24042,128,12,0,0,5,0,42,20,25,55,602.62,118.29,0,197.55,21.95,0,395.1,21.95,345.72,480.84,2184.02,2025-04,131275,228915,0,156,89,87.19
North America,2025-04-27,807,4322,0,8026,2144,0,20088,31506,4938,9943,77,21,0,8,2,0,28,7,9,15,264.88,185.62,0,570.7,21.95,0,373.15,21.95,98.3,198.86,1735.41,2025-04,81774,187289,0,187,82,87.19
North America,2025-04-28,741,4872,0,2293,5329,0,86579,29361,13113,22386,85,24,0,1,7,0,76,36,23,45,254.15,210.56,0,285.35,43.9,0,395.1,21.95,261.04,447.72,1919.77,2025-04,164674,344724,0,340,162,87.19
North America,2025-04-29,0,0,0,0,0,0,29184,28968,6797,33586,0,0,0,0,0,0,36,9,6,49,0.0,0.0,0,0.0,0.0,0,504.85,21.95,135.32,671.72,1333.84,2025-04,98535,208490,0,317,150,87.19
North America,2025-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-05-01,1284,8860,0,5856,6914,0,71013,57735,22294,31619,176,44,0,4,9,0,75,27,31,58,809.53,413.05,0,658.5,43.9,0,768.25,43.9,443.86,632.38,3813.37,2025-05,205575,430674,0,122,58,87.19
North America,2025-05-02,490,4015,0,8914,5733,0,124076,56719,24222,54421,54,16,0,7,5,0,114,42,31,93,161.46,152.0,0,548.75,65.85,0,812.15,65.85,481.82,1088.42,3376.3,2025-05,278590,539676,0,149,77,87.19
North America,2025-05-03,20,3895,0,3272,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0.0,160.55,0,131.7,0.0,0,0.0,0.0,0.0,0.0,292.25,2025-05,7187,20598,0,113,39,87.19
North America,2025-05-04,156,5057,0,9795,11829,0,149746,96340,36303,48204,23,27,0,7,16,0,141,64,55,89,112.12,245.48,0,856.05,65.85,0,1185.3,65.85,722.18,964.08,4216.91,2025-05,357430,736286,0,326,158,87.19
North America,2025-05-05,0,4344,0,2426,3750,0,35473,29126,8858,37113,0,21,0,2,3,0,46,7,12,68,0.0,164.62,0,219.5,43.9,0,460.95,43.9,176.76,742.26,1851.89,2025-05,121090,213081,0,309,176,87.19
North America,2025-05-06,116,4201,0,3858,5214,0,33417,59372,14478,21591,7,18,0,6,5,0,17,20,19,39,35.15,195.52,0,329.25,21.95,0,373.15,21.95,287.82,431.82,1696.61,2025-05,142247,241855,0,204,120,87.19
North America,2025-05-07,47,8217,0,10784,11599,0,111571,101664,12519,51118,10,44,0,12,14,0,127,63,11,77,34.4,359.63,0,878.0,65.85,0,1229.2,65.85,249.5,1022.36,3904.79,2025-05,307519,599595,0,187,96,87.19
North America,2025-05-08,0,0,0,0,0,0,0,0,0,14090,0,0,0,0,0,0,0,0,0,17,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,281.8,281.8,2025-05,14090,17758,0,177,140,87.19
North America,2025-05-09,327,7677,0,10805,6685,0,56872,87820,7350,31485,22,33,0,11,8,0,55,43,8,53,89.6,320.11,0,921.9,43.9,0,790.2,43.9,145.66,629.7,2984.97,2025-05,209021,391049,0,142,76,87.19
North America,2025-05-10,0,2694,0,2527,9399,0,75432,64542,9660,54224,0,16,0,1,10,0,103,29,16,91,0.0,117.12,0,285.35,43.9,0,899.95,43.9,192.62,1084.48,2667.32,2025-05,218478,427347,0,125,64,87.19
North America,2025-05-11,206,856,0,4290,4604,0,163,0,0,0,6,9,0,4,7,0,0,0,0,0,33.06,85.5,0,329.25,21.95,0,43.9,0.0,0.0,0.0,513.66,2025-05,10119,21754,0,195,91,87.19
North America,2025-05-12,58,5584,0,10031,7449,0,87783,123399,3722,53722,9,32,0,11,13,0,113,65,5,109,33.96,286.3,0,834.1,43.9,0,1075.55,65.85,74.16,1074.44,3488.26,2025-05,291748,561096,0,259,135,87.19
North America,2025-05-13,0,0,0,66,4831,0,42313,35915,5641,34550,0,0,0,0,3,0,43,11,11,39,0.0,0.0,0,43.9,21.95,0,482.9,21.95,112.54,691.0,1374.24,2025-05,123316,204279,0,150,91,87.19
North America,2025-05-14,94,4911,0,8352,7538,0,55774,57547,186,22705,14,20,0,8,5,0,51,34,0,33,74.34,207.3,0,658.5,43.9,0,570.7,21.95,3.72,454.1,2034.51,2025-05,157107,300631,0,158,83,87.19
North America,2025-05-15,20,11305,0,8864,9740,0,70818,101302,35799,66710,3,33,0,7,14,0,76,54,39,109,10.32,277.02,0,548.75,43.9,0,1009.7,65.85,712.08,1334.2,4001.82,2025-05,304558,545414,0,172,96,87.19
North America,2025-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-05-17,72,7248,0,14109,6803,0,95430,83180,3326,31937,9,35,0,12,9,0,71,43,0,45,36.96,328.84,0,856.05,43.9,0,1031.65,43.9,65.92,638.74,3045.96,2025-05,242105,496762,0,139,68,87.19
North America,2025-05-18,0,4515,0,3673,8669,0,43099,57421,31169,56538,0,16,0,2,17,0,44,60,26,86,0.0,138.92,0,351.2,43.9,0,987.75,43.9,620.94,1130.76,3317.37,2025-05,205084,404835,0,277,140,87.19
North America,2025-05-19,11,2851,0,6204,0,0,0,0,0,0,1,11,0,11,0,0,0,0,0,0,4.42,111.72,0,241.45,0.0,0,0.0,0.0,0.0,0.0,357.59,2025-05,9066,20152,0,313,141,87.19
North America,2025-05-20,40,5923,0,9724,11895,0,81074,117452,4225,32261,5,22,0,10,16,0,54,47,4,46,18.7,203.49,0,746.3,65.85,0,1382.85,65.85,83.96,645.22,3212.22,2025-05,262594,503142,0,365,190,87.19
North America,2025-05-21,0,1786,0,2397,5068,0,91159,55358,29980,58252,0,14,0,4,2,0,35,61,28,116,0.0,124.28,0,219.5,21.95,0,614.6,43.9,596.8,1165.04,2786.07,2025-05,244000,435485,0,471,264,87.19
North America,2025-05-22,5,2497,0,6397,5468,0,29918,0,0,0,1,9,0,7,1,0,28,0,0,0,4.42,96.33,0,329.25,21.95,0,395.1,0.0,0.0,0.0,847.05,2025-05,44285,126504,0,795,278,87.19
North America,2025-05-23,73,5277,0,11319,12909,0,336570,149699,6849,38108,8,25,0,7,14,0,108,71,5,79,32.02,219.8,0,878.0,65.85,0,1207.25,87.8,136.2,762.16,3389.08,2025-05,560804,815306,0,256,176,87.19
North America,2025-05-24,0,0,0,0,0,0,68520,25178,26345,38424,0,0,0,0,0,0,35,11,30,57,0.0,0.0,0,0.0,0.0,0,395.1,21.95,524.46,768.48,1709.99,2025-05,158467,233392,0,289,196,87.19
North America,2025-05-25,121,1515,0,9521,8515,0,272657,64186,292,27,11,2,0,5,7,0,98,27,1,0,54.91,19.0,0,658.5,43.9,0,790.2,21.95,5.82,0.54,1594.82,2025-05,356834,473764,0,264,199,87.19
North America,2025-05-26,83,969,0,8728,9935,0,229927,88258,11841,68521,9,5,0,10,15,0,88,45,12,128,30.96,44.03,0,548.75,43.9,0,1229.2,87.8,235.56,1370.42,3590.62,2025-05,418262,782889,0,216,115,87.19
North America,2025-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-05-28,0,0,0,11823,14041,0,1656,1616,589,15480,0,0,0,28,18,0,0,1,0,24,0.0,0.0,0,1207.25,87.8,0,878.0,87.8,11.72,309.6,2582.17,2025-05,45205,73849,0,153,94,87.19
North America,2025-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0
North America,2025-05-30,0,0,0,15161,16905,0,1,0,0,14563,0,0,0,16,24,0,0,0,0,16,0.0,0.0,0,1207.25,87.8,0,21.95,0.0,0.0,291.26,1608.26,2025-05,46630,67237,0,148,103,87.19
North America,2025-05-31,89,0,0,11248,9130,0,0,0,0,0,5,0,0,7,11,0,0,0,0,0,23.19,0.0,0,658.5,43.9,0,0.0,0.0,0.0,0.0,725.59,2025-05,20467,33420,0,126,77,87.19
North America,2025-06-01,105,0,0,9549,10429,0,3,1,0,0,7,0,0,5,12,0,0,0,0,0,24.08,0.0,0,548.75,43.9,0,109.75,65.85,0.0,0.0,792.33,2025-06,20087,36291,0,126,70,87.19
North America,2025-06-02,1006,0,0,18187,18695,0,5,0,0,13599,91,0,0,21,17,0,0,0,0,27,340.03,0.0,0,1207.25,87.8,0,109.75,43.9,0.0,271.98,2060.71,2025-06,51492,80917,0,284,181,87.19
